tic,predicted_return,trade_date
KLAC,0.10104006,20120601
MWW,0.129005592,20120601
SANM,0.159986306,20120601
SAPE,0.106635148,20120601
SUNEQ,0.260491721,20120601
TLAB,0.082015095,20120601
UIS,0.080223599,20120601
VTSS,0.098184996,20120601
WDC,0.063086271,20120601
CTL,0.036553463,20120601
PCS,0.029249274,20120601
AEP,0.018344005,20120601
CMS,0.028390661,20120601
DUK,0.053418089,20120601
EIX,0.018864915,20120601
ETR,0.047335124,20120601
PEG,0.031271126,20120601
SO,0.032543531,20120601
AIV,0.068632879,20120601
CBG,0.027108019,20120601
DDR,0.035452981,20120601
DRE,0.042434557,20120601
GGP,0.033567566,20120601
HST,0.039854696,20120601
PLD,0.03150643,20120601
ANRZQ,0.187860234,20120904
BHI,0.105209663,20120904
DVN,0.141417294,20120904
HAL,0.124569255,20120904
HES,0.144986403,20120904
HP,0.101547457,20120904
MRO,0.118134118,20120904
NBR,0.287492745,20120904
NFX,0.095139666,20120904
OXY,0.113768341,20120904
AKS,0.20390568,20120904
ATI,0.066042322,20120904
GRA,0.064332085,20120904
MON,0.045233414,20120904
NEM,0.094539908,20120904
OI,0.06520863,20120904
SEE,0.051834209,20120904
VMC,0.046099541,20120904
X,0.106202551,20120904
AME,0.025082644,20120904
BGG,0.057536595,20120904
CAR,0.056759912,20120904
CSX,0.029673322,20120904
DAL,0.038104672,20120904
DOV,0.042431909,20120904
EME,0.028940862,20120904
FBHS,0.038779024,20120904
ITW,0.054566317,20120904
LLL,0.030021067,20120904
LUV,0.025439855,20120904
PNR,0.029588024,20120904
RHI,0.026179675,20120904
RRD,0.06445963,20120904
RSG,0.027996341,20120904
SPXC,0.052237465,20120904
UAL,0.081141088,20120904
XYL,0.021924365,20120904
AM.1,0.01051542,20120904
ANF,0.012993564,20120904
ATGE,0.010144533,20120904
CAL,0.013439964,20120904
CCL,0.051141525,20120904
FBNIQ,0.014053871,20120904
FOXA,0.017347118,20120904
GCO,0.00680257,20120904
HBI,0.009231781,20120904
JCP,0.015218699,20120904
JNY,0.008738621,20120904
KATE,0.036716256,20120904
KBH,0.023076132,20120904
M,0.006762591,20120904
NFLX,0.018127925,20120904
NYT,0.021587867,20120904
ODP,0.013291041,20120904
PBY,0.021741986,20120904
PHM,0.019209115,20120904
RSHCQ,0.015132327,20120904
SHLD,0.007660784,20120904
SKY,0.016600137,20120904
TIF,0.021201285,20120904
TUP,0.013362619,20120904
UAA,0.022918605,20120904
ADM,0.056323647,20120904
CAG,0.068815984,20120904
CCE,0.043204871,20120904
KO,0.057754207,20120904
LO,0.0498974,20120904
MNST,0.052139969,20120904
TAP,0.052137388,20120904
TSN,0.045287777,20120904
WBA,0.047549667,20120904
AET,0.022989771,20120904
BSX,0.038444124,20120904
CAH,0.022793437,20120904
CNC,0.026088845,20120904
CVH,0.023331014,20120904
DHR,0.022567945,20120904
ENDP,0.023317166,20120904
ESRX,0.034441694,20120904
HCA,0.030935991,20120904
HSIC,0.023032152,20120904
INCY,0.043878721,20120904
PKI,0.023233717,20120904
TMO,0.023282708,20120904
UNH,0.023194714,20120904
AFL,0.001621168,20120904
ALL,0.002105657,20120904
AMP,0.003172962,20120904
CB,-0.000337363,20120904
CINF,0.003244319,20120904
CNA,-0.000358196,20120904
GNW,0.000920259,20120904
HIG,0.008279548,20120904
LNC,0.004025617,20120904
LUK,0.004505626,20120904
MET,-0.00028784,20120904
MTG,0.077255153,20120904
PFG,0.009685895,20120904
PGR,-8.45E-05,20120904
TRV,-0.000679387,20120904
UNM,0.000181966,20120904
ACN,0.032514567,20120904
ADSK,0.034105054,20120904
AMAT,0.055267002,20120904
BVSN,0.050215371,20120904
CPWR.1,0.055574218,20120904
CVG,0.066720581,20120904
EA,0.103415106,20120904
IAC,0.048143903,20120904
IBM,0.035378156,20120904
MU,0.064369946,20120904
MWW,0.164784441,20120904
NCR,0.033287939,20120904
ORCL,0.061992316,20120904
PMCS,0.04146728,20120904
PWER,0.182139473,20120904
QLGC,0.064725834,20120904
SANM,0.036688716,20120904
TER,0.142343015,20120904
UIS,0.088697172,20120904
WDC,0.081939127,20120904
PCS,0.025939385,20120904
VZ,0.001770149,20120904
AEE,0.021530925,20120904
AEP,0.015132058,20120904
AWK,0.018355827,20120904
DUK,0.031790769,20120904
PEG,0.01752738,20120904
SO,0.026391841,20120904
TE,0.013107302,20120904
CBG,0.067412378,20120904
DDR,0.030050407,20120904
DRE,0.038654929,20120904
GGP,0.025125716,20120904
IRM,0.027114218,20120904
KIM,0.029011047,20120904
PLD,0.0406994,20120904
ANRZQ,0.167270901,20121203
CHK,0.119716957,20121203
COP,0.090535632,20121203
DNR,0.085007321,20121203
HP,0.076631951,20121203
NBR,0.209229474,20121203
NFX,0.092756543,20121203
OXY,0.091806623,20121203
VLO,0.093917846,20121203
WLB,0.098883886,20121203
AKS,0.109618409,20121203
ASH,0.077520018,20121203
DD,0.064094677,20121203
GRA,0.087228126,20121203
MON,0.055534306,20121203
MOS,0.063373278,20121203
NEM,0.054678743,20121203
WOR,0.061520072,20121203
X,0.035131587,20121203
ALK,0.064265363,20121203
CHRW,0.03246671,20121203
CR,0.037584521,20121203
CSX,0.030605056,20121203
DLX,0.048123695,20121203
DNB,0.047518725,20121203
EMR,0.030300601,20121203
FDX,0.034842673,20121203
FWLT,0.037390424,20121203
GWW,0.03748771,20121203
IR,0.03204235,20121203
JEC,0.031001543,20121203
JOY,0.044472004,20121203
MMM,0.033889183,20121203
NOC,0.032842036,20121203
RHI,0.053652055,20121203
RTN,0.031019411,20121203
SNA,0.033361321,20121203
TKR,0.044635992,20121203
AAP,0.00786783,20121203
AM.1,0.009583706,20121203
ANF,0.015778121,20121203
BBY,0.010883706,20121203
BC,0.010035303,20121203
BSET,0.008609191,20121203
CAL,0.021599729,20121203
CZR,0.013901472,20121203
DDS,0.009762744,20121203
DHI,0.013939585,20121203
FBNIQ,0.021333782,20121203
GCO,0.012734516,20121203
GME,0.009932593,20121203
HRB,0.015190207,20121203
JCP,0.015557229,20121203
KATE,0.018814036,20121203
KBH,0.028410469,20121203
LEN,0.026396754,20121203
NFLX,0.016748482,20121203
ODP,0.013083843,20121203
PHM,0.013866941,20121203
RSHCQ,0.019473714,20121203
SHLD,0.010999264,20121203
SKY,0.024561504,20121203
TIF,0.019436254,20121203
BF.B,0.037436614,20121203
CCE,0.022495483,20121203
EL,0.039246248,20121203
GMCR,0.021696276,20121203
HRL,0.03760294,20121203
LO,0.064517783,20121203
MNST,0.066387784,20121203
SYY,0.025097294,20121203
WFM,0.02631342,20121203
AET,0.021574294,20121203
BSX,0.024665228,20121203
CNC,0.022867721,20121203
COO,0.020889321,20121203
CVH,0.021830743,20121203
ESRX,0.022581624,20121203
HCA,0.03035408,20121203
HOLX,0.022415941,20121203
HSIC,0.021686419,20121203
INCY,0.025512302,20121203
LIFE.3,0.021336516,20121203
PKI,0.021326012,20121203
TMO,0.021236094,20121203
UNH,0.021845893,20121203
AIZ,0.003467405,20121203
ALL,0.00066205,20121203
AMP,0.008739053,20121203
CNA,0.002583535,20121203
CNO,0.004080954,20121203
ETFC,0.001253991,20121203
GNW,0.003010599,20121203
HCBK,0.000751889,20121203
HIG,0.014265683,20121203
LNC,0.006948668,20121203
MET,0.014037125,20121203
MTG,0.074252871,20121203
PFG,0.014249445,20121203
PRU,0.021482345,20121203
UNM,0.002280537,20121203
XL,0.002275668,20121203
AAPL,0.05877173,20121203
ADSK,0.064431867,20121203
AMD,0.119278429,20121203
ATVI,0.074318427,20121203
CA,0.063121162,20121203
CSCO,0.041034664,20121203
CVG,0.054525466,20121203
HPQ,0.234772995,20121203
INTC,0.076437995,20121203
MWW,0.084390138,20121203
NVDA,0.076500356,20121203
PMCS,0.039987033,20121203
PWER,0.057840996,20121203
QLGC,0.045877207,20121203
SAPE,0.044036552,20121203
SUNEQ,0.08167965,20121203
TER,0.103504704,20121203
UIS,0.186651883,20121203
WDC,0.048346756,20121203
CTL,0.014877006,20121203
FTR,0.048806597,20121203
AEE,0.034097289,20121203
CMS,0.033420944,20121203
CNP,0.025360382,20121203
CPN,0.053627902,20121203
DUK,0.038480968,20121203
PEG,0.026551056,20121203
SO,0.03254955,20121203
DLR,0.033069963,20121203
DRE,0.030384851,20121203
GGP,0.077405427,20121203
IRM,0.047201989,20121203
PCH,0.027512126,20121203
RLGY,0.185261921,20121203
SLG,0.045724694,20121203
VNO,0.029458679,20121203
ANDV,0.099078397,20130301
ANRZQ,0.279945271,20130301
APA,0.130588553,20130301
CHK,0.120840512,20130301
HES,0.15592553,20130301
HP,0.110886355,20130301
NBR,0.203511011,20130301
NFX,0.158050953,20130301
VLO,0.095360305,20130301
WFT,0.097546546,20130301
AKS,0.067576238,20130301
ASH,0.063495446,20130301
ATI,0.085162878,20130301
CLF,0.22680111,20130301
GRA,0.081571937,20130301
LPX,0.075137378,20130301
OI,0.060743323,20130301
SEE,0.067955793,20130301
X,0.066619815,20130301
ALK,0.031120778,20130301
COL,0.032526169,20130301
CR,0.034256489,20130301
CTAS,0.029357348,20130301
DLX,0.046052888,20130301
DNB,0.047321877,20130301
FDX,0.030896033,20130301
FWLT,0.036784024,20130301
GWW,0.032034766,20130301
IR,0.02865129,20130301
JEC,0.030251258,20130301
JOY,0.034639886,20130301
NOC,0.038611771,20130301
PBI,0.03759136,20130301
RHI,0.046812004,20130301
SNA,0.037082169,20130301
TKR,0.03226367,20130301
URI,0.03301598,20130301
AAP,0.017524781,20130301
AMZN,0.0402057,20130301
BC,0.021658997,20130301
CZR,0.018597652,20130301
DHI,0.025514258,20130301
DRI,0.027155129,20130301
EXPE,0.040276709,20130301
FBNIQ,0.030006057,20130301
GME,0.078454562,20130301
HRB,0.018192335,20130301
JCP,0.020057422,20130301
JNY,0.026365803,20130301
KBH,0.023879338,20130301
LEN,0.025671914,20130301
LUB,0.029314557,20130301
MGM,0.031882688,20130301
NFLX,0.041038507,20130301
PHM,0.020108796,20130301
RCL,0.018857802,20130301
RSHCQ,0.026183241,20130301
SHLD,0.024530042,20130301
SIG,0.019635647,20130301
SKY,0.019935675,20130301
SPLS,0.033012381,20130301
TIF,0.029209566,20130301
BF.B,0.051987053,20130301
DF,0.028248838,20130301
EL,0.077165973,20130301
GMCR,0.046770321,20130301
HRL,0.032719492,20130301
LO,0.116696281,20130301
MJN,0.0317221,20130301
MNST,0.038310408,20130301
WFM,0.035907682,20130301
AET,0.026097208,20130301
AGN,0.027576641,20130301
BSX,0.025696382,20130301
ENDP,0.039013902,20130301
ESRX,0.026756177,20130301
HCA,0.033988828,20130301
HOLX,0.025808569,20130301
HSIC,0.025582736,20130301
HSP,0.025154859,20130301
INCY,0.048717815,20130301
LIFE.3,0.025590188,20130301
PKI,0.026464862,20130301
UNH,0.02661164,20130301
XRAY,0.025063973,20130301
AIG,0.014677503,20130301
AIZ,0.012922494,20130301
ALL,0.009739927,20130301
CB.1,0.011026258,20130301
CNA,0.020875003,20130301
HIG,0.023045684,20130301
L,0.008811311,20130301
LNC,0.011011746,20130301
MET,0.017238755,20130301
MTG,0.44840692,20130301
PFG,0.014763279,20130301
PRU,0.025228957,20130301
RE,0.010936202,20130301
SPGI,0.066358451,20130301
TRV,0.009543983,20130301
WLTW,0.094945843,20130301
XL,0.011483933,20130301
AAPL,0.130801696,20130301
ATVI,0.086972858,20130301
BVSN,0.225016562,20130301
CA,0.068756313,20130301
CTXS,0.049878084,20130301
FLIR,0.069437776,20130301
FSLR,0.060765117,20130301
GLW,0.052640981,20130301
HPQ,0.066267909,20130301
IAC,0.067061052,20130301
JBL,0.080184155,20130301
JNPR,0.058276183,20130301
MSFT,0.049486416,20130301
MWW,0.103472863,20130301
NTAP,0.054550889,20130301
NVDA,0.151533077,20130301
SAPE,0.063869185,20130301
TDC,0.056164425,20130301
TLAB,0.117150382,20130301
FTR,0.012598288,20130301
WIN,0.013158166,20130301
AEE,0.016021286,20130301
CPN,0.022383136,20130301
DUK,0.008789178,20130301
ETR,0.006824849,20130301
EXC,0.014246455,20130301
NRG,0.026675261,20130301
TE,0.012523155,20130301
CBG,0.036183946,20130301
DDR,0.028058829,20130301
DRE,0.029416067,20130301
HST,0.051170234,20130301
KIM,0.043607704,20130301
RLGY,0.138251314,20130301
SLG,0.031178162,20130301
VNO,0.025988229,20130301
ANRZQ,0.047508101,20130603
CHK,0.056023672,20130603
DVN,0.062393637,20130603
KMI,0.052627915,20130603
NBR,0.041065592,20130603
NC,0.043338317,20130603
NFX,0.050404392,20130603
OKE,0.056973433,20130603
WFT,0.051286913,20130603
WMB,0.042508926,20130603
ABX,0.054255799,20130603
CLF,0.069537137,20130603
FCX,0.084220924,20130603
GRA,0.061830834,20130603
LPX,0.052507191,20130603
MWV,0.074153282,20130603
NEM,0.047842634,20130603
PPG,0.100484635,20130603
X,0.047160178,20130603
AOS,0.026699854,20130603
BCO,0.0200285,20130603
CHRW,0.01849022,20130603
CR,0.024058539,20130603
CTAS,0.022701743,20130603
DLX,0.043869139,20130603
FDX,0.026705225,20130603
GD,0.023119739,20130603
GWW,0.025203093,20130603
JEC,0.019888486,20130603
JOY,0.04164322,20130603
LMT,0.023360942,20130603
MMM,0.020385201,20130603
NOC,0.029105408,20130603
PWR,0.017245916,20130603
RHI,0.041420768,20130603
RTN,0.025303299,20130603
SNA,0.033890603,20130603
TKR,0.024382521,20130603
AMZN,0.041026496,20130603
BBY,0.015717679,20130603
BSET,0.011956792,20130603
CAL,0.012253601,20130603
CCL,0.02015892,20130603
DHI,0.016250814,20130603
FBNIQ,0.023080893,20130603
IHRT,0.011013112,20130603
JCP,0.031441216,20130603
JNY,0.043071457,20130603
KATE,0.042282281,20130603
KBH,0.020703851,20130603
LEN,0.032143706,20130603
LUB,0.014129964,20130603
MAT,0.016879643,20130603
MGM,0.042069385,20130603
NFLX,0.113555224,20130603
NYT,0.011046702,20130603
PBY,0.012027886,20130603
PHM,0.016460172,20130603
RSHCQ,0.019599354,20130603
SHLD,0.017497375,20130603
SKY,0.037658583,20130603
UAA,0.027781108,20130603
WYN,0.012813882,20130603
CL,0.036921303,20130603
DF,0.066283666,20130603
HRL,0.03725312,20130603
HSH,0.022781055,20130603
HSY,0.027878538,20130603
LO,0.092873124,20130603
MJN,0.025473073,20130603
RAI,0.023469188,20130603
WFM,0.035488698,20130603
ABT,0.027554317,20130603
AET,0.029075594,20130603
ANTM,0.028901035,20130603
BSX,0.027543464,20130603
CAH,0.027690856,20130603
CNC,0.027852039,20130603
DHR,0.025420257,20130603
ESRX,0.026859297,20130603
FRX,0.031459674,20130603
HSIC,0.025636312,20130603
HUM,0.030282876,20130603
INCY,0.042381173,20130603
MCK,0.025740903,20130603
UNH,0.029376743,20130603
VAR,0.025191099,20130603
AIZ,0.001151682,20130603
ALL,0.000254164,20130603
AMP,0.002812555,20130603
CNA,0.001792595,20130603
CNO,-0.000829482,20130603
GNW,0.000709788,20130603
HCBK,0.000657161,20130603
HIG,0.003979721,20130603
LNC,0.009273086,20130603
MET,0.008711012,20130603
MTG,0.015837714,20130603
PFG,0.014224923,20130603
PRU,0.022996528,20130603
RJF,-0.000794053,20130603
TMK,-0.002622102,20130603
UNM,0.002277646,20130603
ADS,0.014403216,20130603
ADSK,0.0154637,20130603
BMC,0.013506294,20130603
BVSN,0.050276156,20130603
CPWR.1,0.014779428,20130603
CTSH,0.020321573,20130603
CVG,0.032480856,20130603
DXC,0.019917337,20130603
FB,0.036953196,20130603
GOOGL,0.013588832,20130603
GPN,0.017266897,20130603
IAC,0.021615095,20130603
JNPR,0.018713623,20130603
LLTC,0.024697991,20130603
MWW,0.019216371,20130603
NTAP,0.014091127,20130603
ORCL,0.014586757,20130603
QLGC,0.033863402,20130603
UIS,0.024155434,20130603
WIN,0.009868275,20130603
AEE,0.016012995,20130603
AES,0.034837504,20130603
CPN,0.024621191,20130603
DYN,0.057179484,20130603
EIX,0.015189456,20130603
ETR,0.013496668,20130603
NRG,0.034230692,20130603
CBG,0.055751977,20130603
DRE,0.026719321,20130603
EQR,0.044394918,20130603
HST,0.046042181,20130603
RLGY,0.05396582,20130603
SLG,0.034360541,20130603
VNO,0.029090582,20130603
ANRZQ,0.052204147,20130903
CHK,0.042422178,20130903
KMI,0.053160609,20130903
NBR,0.042230302,20130903
NE,0.060575581,20130903
NFX,0.057843318,20130903
OKE,0.05321696,20130903
QEP,0.054469328,20130903
WFT,0.043054003,20130903
WMB,0.04179893,20130903
ABX,0.114184949,20130903
AKS,0.035537434,20130903
ATI,0.048459754,20130903
BMS,0.052726015,20130903
GRA,0.035956101,20130903
IP,0.052582112,20130903
LPX,0.069622386,20130903
NEM,0.090904402,20130903
X,0.051976288,20130903
ALK,0.027746397,20130903
BGG,0.023659505,20130903
COL,0.028961149,20130903
CR,0.026020924,20130903
CSX,0.019989823,20130903
CTAS,0.030937341,20130903
DLX,0.048872815,20130903
EFX,0.022373865,20130903
FAST,0.019132481,20130903
FDX,0.023550323,20130903
GD,0.020260292,20130903
GWW,0.028446902,20130903
JOY,0.03391693,20130903
LUV,0.019345792,20130903
MMM,0.026314166,20130903
PWR,0.017531684,20130903
RHI,0.039425191,20130903
SNA,0.037085198,20130903
TKR,0.019135127,20130903
ANF,0.016162639,20130903
ATGE,0.014778709,20130903
BBY,0.011413573,20130903
BSET,0.008637209,20130903
CAL,0.016060392,20130903
CHTR,0.009167895,20130903
CZR,0.010798077,20130903
DHI,0.0151098,20130903
FOXA,0.011200401,20130903
GCO,0.008891323,20130903
JCP,0.026534092,20130903
JNY,0.010886691,20130903
KATE,0.040893074,20130903
KBH,0.022777005,20130903
LEN,0.022091921,20130903
MGM,0.00851784,20130903
ODP,0.014511206,20130903
PBY,0.010879576,20130903
PHM,0.01894845,20130903
PVH,0.012308419,20130903
RSHCQ,0.024570379,20130903
SHLD,0.016853307,20130903
TIF,0.021787122,20130903
UAA,0.008318899,20130903
CHD,0.030237603,20130903
CLX,0.036676839,20130903
DF,0.045184805,20130903
GMCR,0.038525213,20130903
KRFT,0.027842315,20130903
LO,0.057675704,20130903
MNST,0.03707222,20130903
MO,0.044650706,20130903
RAI,0.02872159,20130903
TAP,0.024537895,20130903
AET,0.029876711,20130903
ANTM,0.030206856,20130903
CAH,0.030235286,20130903
CFN,0.029614698,20130903
EVHC,0.03088302,20130903
FRX,0.028807053,20130903
HCA,0.04212725,20130903
HOLX,0.029214648,20130903
HSP,0.028134698,20130903
HUM,0.028134026,20130903
INCY,0.545476489,20130903
MNK,0.028750783,20130903
PKI,0.028373919,20130903
Q,0.055230081,20130903
TMO,0.028102053,20130903
AIZ,0.003490804,20130903
ALL,0.004905247,20130903
AMP,0.00714929,20130903
CINF,0.002918838,20130903
CNA,0.005809857,20130903
GNW,0.002910823,20130903
HCBK,0.003603242,20130903
HIG,0.019767212,20130903
LNC,0.011074329,20130903
MBI,2.403466409,20130903
MET,0.014482752,20130903
PFG,0.016637152,20130903
PRU,0.027271126,20130903
RJF,0.002681084,20130903
UNM,0.004394233,20130903
XL,0.003048392,20130903
ADBE,0.021652716,20130903
ADSK,0.023988167,20130903
BVSN,0.060501507,20130903
CTSH,0.02367609,20130903
CVG,0.038068562,20130903
DXC,0.026435196,20130903
FB,0.028826223,20130903
FIS,0.021993647,20130903
GOOGL,0.021044386,20130903
GPN,0.025053637,20130903
IAC,0.027893022,20130903
JNPR,0.026913422,20130903
LDOS,0.022564821,20130903
MWW,0.025798218,20130903
ORCL,0.021577347,20130903
QLGC,0.046214653,20130903
TSS,0.060935315,20130903
UIS,0.025717347,20130903
WDC,0.021164477,20130903
VZ,0.014160285,20130903
WIN,0.011931169,20130903
AEE,0.013222744,20130903
AES,0.029272087,20130903
CPN,0.023714032,20130903
DYN,0.087352802,20130903
EIX,0.013664209,20130903
ETR,0.017002961,20130903
NRG,0.028735976,20130903
AVB,0.070456858,20130903
CBG,0.057429092,20130903
EQIX,0.071291515,20130903
HCN,0.035301958,20130903
HST,0.051671746,20130903
IRM,0.045613669,20130903
KIM,0.030532844,20130903
SLG,0.076631803,20130903
ANRZQ,0.071089775,20131202
CHK,0.056335446,20131202
KMI,0.06705156,20131202
NBR,0.054070127,20131202
NE,0.051373908,20131202
NFX,0.061967586,20131202
OKE,0.071552242,20131202
QEP,0.057134343,20131202
WFT,0.051707012,20131202
WMB,0.055852829,20131202
ABX,0.063058387,20131202
AKS,0.050163267,20131202
ATI,0.076320081,20131202
DD,0.07410214,20131202
DWDP,0.044760067,20131202
GRA,0.049603566,20131202
LPX,0.105292767,20131202
MON,0.192313845,20131202
X,0.180646482,20131202
ALK,0.038900502,20131202
ALLE,0.045098907,20131202
BGG,0.035267151,20131202
CAT,0.035817389,20131202
COL,0.033415485,20131202
CR,0.035310359,20131202
CTAS,0.036704701,20131202
DAL,0.031393883,20131202
DLX,0.035779799,20131202
GD,0.030711725,20131202
GWW,0.036332146,20131202
JOY,0.048424317,20131202
MMM,0.02685251,20131202
RHI,0.032687702,20131202
RRD,0.035447559,20131202
SNA,0.041593016,20131202
TEX,0.02793426,20131202
TKR,0.031296227,20131202
URI,0.029798489,20131202
AMZN,0.015348436,20131202
ANF,0.020441639,20131202
ATGE,0.015611154,20131202
BSET,0.018256337,20131202
CHTR,0.015121367,20131202
CZR,0.027762296,20131202
DHI,0.020837891,20131202
GCO,0.018890065,20131202
GME,0.0157416,20131202
HRB,0.025055268,20131202
IHRT,0.017322166,20131202
JCP,0.041919286,20131202
KATE,0.035137219,20131202
KBH,0.025361189,20131202
LEN,0.02895727,20131202
NYT,0.018580564,20131202
PBY,0.017431528,20131202
PVH,0.019657661,20131202
RSHCQ,0.04922325,20131202
SBUX,0.062271031,20131202
SHLD,0.021477757,20131202
SKY,0.022690522,20131202
SSP,0.016569735,20131202
TIF,0.025651883,20131202
CLX,0.03122313,20131202
DF,0.044503813,20131202
EL,0.031290328,20131202
GMCR,0.05215205,20131202
HRL,0.025226198,20131202
HSY,0.033398432,20131202
KRFT,0.025181775,20131202
LO,0.031621001,20131202
MO,0.044348452,20131202
WFM,0.023638585,20131202
ABT,0.032221873,20131202
CFN,0.036584662,20131202
DHR,0.029951462,20131202
EVHC,0.029348846,20131202
EW,0.030288128,20131202
FRX,0.037417585,20131202
HOLX,0.07251311,20131202
MRK,0.029547563,20131202
PFE,0.03263406,20131202
PKI,0.028205237,20131202
Q,0.042716285,20131202
RMD,0.029085713,20131202
SYK,0.031982026,20131202
VRTX,0.038479038,20131202
AJG,0.022142288,20131202
BEN,0.028780668,20131202
CBOE,0.114468593,20131202
CNO,0.105052189,20131202
